1.0	0.200160128102
1.0	0.200160128102
1.0	0.200160128102
1.0	0.200160128102
1.0	0.200160128102
1.0	0.200160128102
1.0	0.200160128102
1.0	0.200160128102
1.0	0.200160128102
1.0	0.200160128102
1.0	0.200160128102
1.0	0.200160128102
1.0	0.200160128102
1.0	0.200160128102
1.0	0.200160128102
1.0	0.200160128102
1.0	0.200160128102
1.0	0.200160128102
1.0	0.200160128102
1.0	0.200160128102
1.0	0.200160128102
1.0	0.200160128102
1.0	0.200160128102
1.0	0.200160128102
1.0	0.200160128102
1.0	0.200160128102
1.0	0.200160128102
1.0	0.200320512821
1.0	0.200320512821
1.0	0.200320512821
1.0	0.200320512821
1.0	0.200320512821
1.0	0.200320512821
1.0	0.200320512821
1.0	0.200320512821
1.0	0.200320512821
1.0	0.200320512821
1.0	0.200320512821
1.0	0.200481154771
1.0	0.200481154771
1.0	0.200481154771
1.0	0.200481154771
1.0	0.200481154771
1.0	0.200642054575
1.0	0.200642054575
1.0	0.200642054575
1.0	0.200642054575
1.0	0.200642054575
1.0	0.200642054575
1.0	0.200642054575
1.0	0.200642054575
1.0	0.200803212851
1.0	0.200964630225
1.0	0.200964630225
1.0	0.201288244767
1.0	0.201288244767
1.0	0.201288244767
1.0	0.201450443191
1.0	0.201612903226
1.0	0.201612903226
1.0	0.201612903226
1.0	0.201612903226
1.0	0.201612903226
1.0	0.201612903226
1.0	0.201775625504
1.0	0.201938610662
1.0	0.202265372168
1.0	0.202429149798
1.0	0.202429149798
1.0	0.202757502028
1.0	0.202757502028
1.0	0.202757502028
1.0	0.202922077922
1.0	0.202922077922
1.0	0.203086921202
1.0	0.203086921202
1.0	0.203086921202
1.0	0.203417412531
1.0	0.203417412531
1.0	0.203417412531
1.0	0.203417412531
1.0	0.203583061889
1.0	0.203583061889
1.0	0.203583061889
1.0	0.203748981255
1.0	0.203748981255
1.0	0.203915171289
1.0	0.204081632653
1.0	0.204081632653
1.0	0.204081632653
1.0	0.204081632653
0.996	0.203431372549
0.996	0.203764320786
0.996	0.203931203931
0.996	0.203931203931
0.996	0.203931203931
0.996	0.203931203931
0.996	0.204265791632
0.996	0.204601479047
0.996	0.204938271605
0.996	0.20510708402
0.996	0.205445544554
0.996	0.205785123967
0.996	0.205955334988
0.992	0.205298013245
0.992	0.205468102734
0.992	0.206151288446
0.988	0.205833333333
0.988	0.205833333333
0.988	0.20600500417
0.988	0.206176961603
0.988	0.206694560669
0.988	0.206867671692
0.988	0.20756302521
0.988	0.207737594617
0.988	0.207737594617
0.988	0.20826306914
0.988	0.208438818565
0.988	0.208791208791
0.988	0.2089678511
0.988	0.209322033898
0.988	0.209855564996
0.988	0.210034013605
0.988	0.210212765957
0.988	0.210391822828
0.988	0.21147260274
0.988	0.21256454389
0.988	0.212931034483
0.988	0.213298791019
0.988	0.213298791019
0.988	0.213667820069
0.988	0.214223764094
0.988	0.214969538729
0.988	0.215909090909
0.988	0.216097987752
0.988	0.216476774759
